refdate,target,location,rmse,wis,dispersion,underprediction,overprediction,mae,mda,within_50,within_80,within_95
2024-04-21,2024-05-10,14729.00,0.29,0.50,0.00,0.50,0.00,0.29,1.00,0,0,0
2024-04-21,2024-05-10,14730.00,0.64,0.50,0.00,0.50,0.00,0.64,1.00,0,0,0
2024-04-21,2024-05-10,15001.00,1.93,0.50,0.00,0.50,0.00,1.93,1.00,0,0,0
2024-04-21,2024-05-10,15002.00,0.89,0.50,0.00,0.50,0.00,0.89,0.00,0,0,0
2024-04-21,2024-05-10,15003.00,0.69,0.50,0.00,0.50,0.00,0.69,0.00,0,0,0
2024-04-21,2024-05-10,15081.00,0.36,0.90,0.00,0.90,0.00,0.36,0.00,0,0,0
2024-04-21,2024-05-10,15082.00,0.16,0.50,0.00,0.50,0.00,0.16,0.00,0,0,0
2024-04-21,2024-05-10,15083.00,1.24,0.50,0.00,0.50,0.00,1.24,0.00,0,0,0
2024-04-21,2024-05-10,15084.00,1.76,0.50,0.00,0.50,0.00,1.76,0.00,0,0,0
2024-04-21,2024-05-10,15085.00,0.25,0.50,0.00,0.50,0.00,0.25,0.00,0,0,0
2024-04-21,2024-05-10,15086.00,1.90,0.50,0.00,0.50,0.00,1.90,1.00,0,0,0
2024-04-21,2024-05-10,15087.00,2.22,0.50,0.00,0.50,0.00,2.22,1.00,0,0,0
2024-04-21,2024-05-10,15088.00,3.33,0.00,0.00,0.00,0.00,3.33,0.00,0,0,0
2024-04-21,2024-05-10,15089.00,0.32,0.00,0.00,0.00,0.00,0.32,0.00,0,0,0
2024-04-21,2024-05-10,15090.00,0.28,0.00,0.00,0.00,0.00,0.28,1.00,0,0,0
2024-04-21,2024-05-10,15091.00,0.14,0.00,0.00,0.00,0.00,0.14,0.00,0,0,0
2024-04-21,2024-05-10,16051.00,0.15,0.34,0.00,0.34,0.00,0.15,0.00,0,0,0
2024-04-21,2024-05-10,16052.00,1.03,0.34,0.00,0.34,0.00,1.03,1.00,0,0,0
2024-04-21,2024-05-10,16053.00,0.84,0.56,0.00,0.00,0.56,0.84,1.00,0,0,0
2024-04-21,2024-05-10,16054.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0,0,0
2024-04-21,2024-05-10,16055.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0,0,0
2024-04-21,2024-05-10,16061.00,2.00,0.15,0.00,0.00,0.15,2.00,1.00,0,0,0
2024-04-21,2024-05-10,16062.00,0.22,0.15,0.00,0.00,0.15,0.22,0.00,0,0,0
2024-04-21,2024-05-10,16063.00,1.32,0.16,0.00,0.00,0.16,1.32,0.00,0,0,0
2024-04-21,2024-05-10,16064.00,0.00,0.16,0.00,0.00,0.16,0.00,0.00,0,0,0
2024-04-21,2024-05-10,16065.00,0.00,0.33,0.00,0.33,0.00,0.00,0.00,0,0,0
